Unit Value
1.0
0.9997785693382776
1.0007526292886297
1.0025024831832283
1.0013168366965
1.0050745820948026
1.003644176277828
1.0101707238680029
1.0132368097787072
1.0119526626284374
1.0115141857816372
1.012352507526136
1.0178660039854122
1.0109804283909345
1.0112909421309177
1.002082729913176
1.0072935589484593
1.0063720623605763
1.000533049663882
1.0119164871710533
1.008314603731272
1.0116333500912351
1.016442450912977
1.0168127383240397
1.0199320696449963
1.0260594966861651
1.0214664637361828
1.0252657017752564
1.0198408321121546
1.0198114127599085
1.0372597516485231
1.0359412019281466
1.0213238197817125
1.0102648296516998
1.013640187060549
1.0079346807155856
1.0081279943941805
1.004935479605691
1.0075837421696532
1.0081472248984045
1.006521686902183
1.006126962211934
1.0063996942250093
1.0069983366683348
1.0045038242870608
0.9999580600865913
1.0070028780730844
0.9882423098431348
0.9905721740424773
0.9963047104229444
1.0006914135351466
0.9984641302059011
1.004316450905607
0.9994875505837063
1.0063435664103568
1.0091834314721926
1.01191025845294
1.0120380768470303
1.011150279573367
1.0083757511492548
1.0083661627364593
1.0258950849444675
1.0238162471333816
1.015887093822306
1.0179079248345182
1.0131643722952939
1.0330069318939015
1.0310354769131311
1.0300734715135094
1.0339443896987062
1.02905682552792
1.0530827737364403
1.0787576351067283
1.095625017509693
1.1139381416378653
1.109570789769746
1.1356947698316506
1.1254725828700722
1.1046942158798136
1.1010426765621635
1.094252426672557
1.1030559460442817
1.1125027598087887
1.1263182234736926
1.1286128688099768
1.1249402034478297
1.119336165630609
1.1175751331737014
1.1097278838088493
1.1217519186779392
1.1344024915043085
1.1472603921110798
1.1558358942021552
1.162800379979913
1.1686821291936962
1.162863327632646
1.1631894991487317
1.1574374212430272
1.1502506948358182
1.1514409813962425
1.1563278980393665
1.1566730346797542
1.159069759875187
1.1528459881419595
1.1465441232771545
1.1445840867084671
1.1375242239503236
1.1388034089347145
1.1433990116782162
1.1434231500179801
1.1370073894110007
1.1452818583733853
1.1544421213918838
1.1461576864869218
1.1410854538062738
1.1459543692955245
1.1341359320424247
1.1331140705731555
1.1263848133815568
1.120426120191957
1.1316986971746437
1.131221608484571
1.1315339973776708
1.1379154679868857
1.1381740902308142
1.1369807915573107
1.1398999766898141
1.1423585802764102
1.1258335418742922
1.1219318239884641
1.1233745344662955
1.1320196647975351
1.1498691385291728
1.1530872162014953
1.1558308080247908
1.1596741201530365
1.170788746608709
1.1713739418164937
1.1746885048280538
1.1864942983718758
1.1810519052226132
1.1831683459461684
1.1824653693439182
1.184482244793635
1.1843546035745307
1.1835366488201886
1.1914553665823993
1.2082882050964714
1.208030599094481
1.1995163901321813
1.2042190341747516
1.223799279532126
1.2308284569782486
1.2382790743699101
1.2383785943344796
1.2291265685465511
1.2305423773153399
1.233607488851808
1.232694851704285
1.2337203365212503
1.2292109240751108
1.2337974517559782
1.2339560783331172
1.2243968887515106
1.2211526904204635
1.2184920371322376
1.2173412939771704
1.2247684833271384
1.2285242812765225
1.2352099298523436
1.2454203893956164
1.2420048812033955
1.2328628251211367
1.2373316024559744
1.2334666320708556
1.2201938291915781
1.2222818408962741
1.2295889814180594
1.224752103598443
1.2196973139614318
1.2084144637667886
1.2133036097662526
1.2136642190495985
1.1928501388601274
1.1907457213962542
1.1867277552672266
1.194581004461219
1.2312929176487832
1.2319365686736667
1.2243284893794983
1.2150130026008856
1.2218627926017291
1.217455716853781
1.2222462200399649
1.2223289213467352
1.2198120741508434
1.2112745544393415
1.1985154138865
1.1993552771132974
1.193101702423661
1.1947418233178289
1.189977472887024
1.1916688534830857
1.1945287641977687
1.193618794764227
1.1973147344927313
1.199900507210625
1.204624897550488
1.196901434365972
1.1920573393981628
1.197177287924995
1.1994587070561171
1.1988805064662669
1.1959250912546031
